2016.01,1416319.55
2016.02,1424618.68
2016.03,1446198.03
2016.04,1445209.59
2016.05,1461695.11
2016.06,1490491.83
2016.07,1491558.72
2016.08,1510982.91
2016.09,1516360.50
2016.10,1519485.40
2016.11,1530432.06
2016.12,1550066.67
2017.01,1575945.59
2017.02,1582913.07
2017.03,1599609.57
2017.04,1596331.87
2017.05,1601360.42
2017.06,1631282.53
2017.07,1628996.63
